chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr3,5031571,5031844,274,5031716,14,6.25498,3.79317,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_424,Intergenic,,,L1Md_T|LINE|L1
chr3,10940675,10940949,275,10940679,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_425,Intergenic,,,L1Md_F2|LINE|L1
chr3,15288131,15288487,357,15288397,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_426,Intergenic,NM_001076679;NM_001002898,Gm9733;Sirpb1a,L1_Mus3|LINE|L1
chr3,22557834,22558133,300,22557930,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_428,Intergenic,,,MMERVK9C_I-int|LTR|ERVK
chr3,28453640,28453948,309,28453850,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_430,Intron,NM_026910;NM_001163009;NM_001163008;NM_001163007,Tnik,"intron (NM_001163009, intron 2 of 30)"
chr3,40927310,40927629,320,40927370,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_431,Intron,NM_026622,3110057O12Rik,RLTR44-int|LTR|ERVK
chr3,45671556,45672036,481,45671605,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_433,Intergenic,,,Intergenic
chr3,47136947,47137263,317,47137118,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_434,Intergenic,,,Intergenic
chr3,48725962,48726258,297,48726090,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_435,Intergenic,,,Intergenic
chr3,51745127,51745375,249,51745240,27,8.88472,3.54709,3.77614,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_436,Intron,NM_001004176,Maml3,"intron (NM_001004176, intron 2 of 4)"
chr3,52102755,52103014,260,52102819,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_437,Promoter,NM_001004176,Maml3,CpG
chr3,53966773,53967082,310,53966791,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_438,Intergenic,,,Intergenic
chr3,59251000,59251305,306,59251180,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_439,Intron,NM_177855;NM_027571,P2ry12;Med12l,"intron (NM_177855, intron 25 of 43)"
chr3,59684417,59684782,366,59684627,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_440,Intergenic,NM_001101531,Gm5538,L1Md_A|LINE|L1
chr3,60014080,60014381,302,60014150,10,3.31079,2.62316,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_441,Intron,NM_001128091,Aadacl2,MTD|LTR|ERVL-MaLR
chr3,64373330,64373596,267,64373378,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_443,Intergenic,NM_001104615;NM_001104614,Vmn2r4;Vmn2r3,Intergenic
chr3,67266586,67266854,269,67266768,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_444,Intron,NM_025822,Rsrc1,"intron (NM_001356280, intron 5 of 7)"
chr3,72738066,72738336,271,72738130,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_445,Intergenic,,,Intergenic
chr3,72745877,72746409,533,72746142,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_446,Intergenic,,,Intergenic
chr3,75251639,75251897,259,75251884,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_447,Intron,NM_026460,Serpini2,"intron (NM_026460, intron 6 of 8)"
chr3,77620620,77620871,252,77620767,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_448,Intergenic,,,Intergenic
chr3,81722541,81722966,426,81722620,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_449,Intergenic,,,Intergenic
chr3,91165273,91165526,254,91165369,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_450,Intergenic,NM_001101461;NR_033593,4930529C04Rik;9130204L05Rik,L1M2|LINE|L1
chr3,91280641,91281027,387,91280801,17,5.66987,3.17612,0.84348,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_451,Intergenic,,,MMETn-int|LTR|ERVK
chr3,91411015,91411298,284,91411298,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_452,Intergenic,,,L1_Mus1|LINE|L1
chr3,99991164,99991494,331,99991320,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_454,Intron,NM_028892,Spag17,Lx|LINE|L1
chr3,100590537,100590849,313,100590745,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_455,Intron,NM_010763,Man1a2,"intron (NM_010763, intron 9 of 12)"
chr3,103134555,103134928,374,103134810,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_456,Intron,NM_177857,Dennd2c,RCHARR1|DNA|hAT-Charlie
chr3,106075169,106075486,318,106075251,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_457,Intergenic,NM_029604;NM_009892;NM_001200028;NM_007696;NM_023186,Chil3;Chia1;Ovgp1;Pifo,B1_Mus1|SINE|Alu
chr3,108720188,108720545,358,108720374,20,9.80867,4.7047,4.64957,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_458,Promoter,NM_029522,Gpsm2,"intron (NM_029522, intron 1 of 14)"
chr3,112688824,112689144,321,112688926,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_459,Intergenic,,,Intergenic
chr3,113984539,113984919,381,113984788,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_460,Intergenic,NM_007729,Col11a1,L1Md_T|LINE|L1
chr3,114329159,114329414,256,114329322,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_461,Intergenic,,,Intergenic
chr3,114620857,114621151,295,114621041,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_462,Intergenic,,,L1_Mus3|LINE|L1
chr3,118226958,118227212,255,118226971,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_463,Intergenic,,,L1M4|LINE|L1
chr3,122946926,122947280,355,122947099,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_465,Intron,NM_133857,Usp53,MTC|LTR|ERVL-MaLR
chr3,126505790,126506058,269,126505949,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_467,Intergenic,NM_023813;NM_001293665;NM_001293663;NM_173451;NM_001293664;NM_001293666;NM_001025439;NM_001025438,Camk2d;Arsj,LTR91|LTR|ERVL
chr3,127215856,127216173,318,127216123,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_468,Intergenic,NR_105029;NR_105030,LOC100862268,(TA)n|Simple_repeat|Simple_repeat
chr3,128377316,128377588,273,128377521,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_469,Intergenic,,,Intergenic
chr3,131157177,131157789,613,131157669,35,18.7234,6.07684,13.1685,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_470,Intron,NM_001276402;NM_001276403;NM_010703,Lef1,"intron (NM_010703, intron 3 of 11)"
chr3,132683693,132684058,366,132683849,13,3.2192,2.36322,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_471,Promoter,NM_173032;NM_007926;NM_001163455,Tbck;Aimp1,promoter-TSS (NM_001163455)
chr3,135665765,135666226,462,135665895,29,8.82596,3.37891,3.72456,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_472,Intron,NM_008689,Nfkb1,"intron (NM_008689, intron 3 of 24)"
chr3,137042559,137042833,275,137042709,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_473,Intergenic,,,Lx8|LINE|L1
chr3,137097134,137097399,266,137097163,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_474,Intergenic,,,Intergenic
chr3,141180886,141181159,274,141180889,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_475,Intergenic,NM_008811,Pdha2,Intergenic
chr3,156067134,156067383,250,156067144,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_476,Intergenic,NR_040553,9330178D15Rik,Intergenic
chr3,158793882,158794230,349,158793902,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_477,Intergenic,,,L1_Mus3|LINE|L1
chr4,5406335,5406585,251,5406518,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_480,Intergenic,,,L1_Mur1|LINE|L1
chr4,9015795,9016118,324,9015929,22,5.04678,2.5905,0.351881,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_481,Intergenic,,,Intergenic
chr4,11492716,11493650,935,11493253,43,33.5924,10.4927,27.6682,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_482,Intron,NM_001081183,1110037F02Rik,ID_B1|SINE|B4
chr4,12142733,12142995,263,12142949,10,3.56762,2.76916,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_483,Intron,NM_028226,Rbm12b1,"intron (NM_028226, intron 1 of 2)"
chr4,13319241,13319500,260,13319311,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_484,Intergenic,,,Intergenic
chr4,18374460,18374805,346,18374732,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_485,Intergenic,,,Intergenic
chr4,20621555,20621875,321,20621715,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_486,Intron,NM_172987;NM_001290410,Nkain3,Lx|LINE|L1
chr4,22559807,22560093,287,22559984,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_487,Intergenic,NM_008899,Pou3f2,RMER1B|Other|Other
chr4,24474852,24475281,430,24474908,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_488,Intergenic,NM_199467,Mms22l,MMERVK10C-int|LTR|ERVK
chr4,28665332,28665812,481,28665743,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_489,Intergenic,,,Intergenic
chr4,32126933,32127196,264,32127108,24,11.4098,4.82999,6.15968,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_490,Intergenic,,,Intergenic
chr4,36466870,36467162,293,36467041,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_491,Intron,NM_001166000;NM_001165999,Lingo2,"intron (NM_001166000, intron 1 of 8)"
chr4,36894567,36894825,259,36894592,13,5.54306,3.54029,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_492,Intron,NM_001165999,Lingo2,Lx7|LINE|L1
chr4,37076387,37076702,316,37076579,13,5.54349,3.54052,0.727989,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_493,Intergenic,,,PB1D10|SINE|Alu
chr4,40617940,40618441,502,40618177,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_494,Intergenic,NM_025545;NR_040644;NM_001025444;NM_001025445,Aptx;4933428C19Rik,L1_Mus3|LINE|L1
chr4,44065463,44065802,340,44065586,16,7.75899,4.29892,2.72605,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_495,Intron,NM_015828;NM_001190414,Gne,"intron (NM_015828, intron 2 of 11)"
chr4,50492044,50492294,251,50492106,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_496,Intergenic,,,Intergenic
chr4,52190337,52190610,274,52190470,12,3.62513,2.63195,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_497,Intergenic,,,IAPEz-int|LTR|ERVK
chr4,57834021,57834619,599,57834076,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_498,Intergenic,NM_178727;NM_001035533;NM_001035532;NM_009649,D630039A03Rik;Akap2,"intron (NM_001304544, intron 6 of 8)"
chr4,69383930,69384313,384,69384286,12,4.86052,3.28763,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_499,Intergenic,,,RLTR17B_Mm|LTR|ERVK
chr4,69648921,69649270,350,69649213,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_500,Intergenic,,,L1Md_T|LINE|L1
chr4,71253104,71253358,255,71253112,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_501,Intergenic,,,Intergenic
chr4,76205350,76205615,266,76205413,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_502,Intron,NM_011211,Ptprd,"intron (NM_001368993, intron 4 of 29)"
chr4,77182099,77182378,280,77182246,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_503,Intron,NM_011211,Ptprd,L1_Mus3|LINE|L1
chr4,83370810,83371122,313,83370837,11,3.10287,2.4339,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_504,Intergenic,NM_001290527;NM_027238;NM_029949;NR_045450;NM_133948,Snapc3;Ttc39b;Psip1;Gm11413,MERVL-int|LTR|ERVL
chr4,83738699,83739092,394,83738778,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_506,Intron,NM_001081012,Ccdc171,"intron (NM_001355549, intron 20 of 24)"
chr4,91739414,91739771,358,91739591,16,6.03418,3.44178,1.16491,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_507,Intergenic,,,Intergenic
chr4,102506186,102506486,301,102506384,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_508,Intron,NM_001177983;NM_019840,Pde4b,"intron (NM_019840, intron 5 of 14)"
chr4,109892102,109892415,314,109892358,9,3.00655,2.52878,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_509,Intron,NM_007983,Faf1,"intron (NM_007983, intron 15 of 18)"
chr4,121008526,121008848,323,121008595,14,4.77579,3.03686,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_510,Intron,NM_133716,Smap2,B1F2|SINE|Alu
chr4,121915970,121916225,256,121915982,10,3.05198,2.478,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_511,Intergenic,,,L1Md_A|LINE|L1
chr5,6001674,6001944,271,6001886,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_522,Intergenic,,,L1VL4|LINE|L1
chr5,6280962,6281643,682,6281094,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_523,Intergenic,,,MMERVK9C_I-int|LTR|ERVK
chr5,6815585,6815913,329,6815779,14,4.77579,3.03686,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_524,Intron,NM_001163223,Zfp804b,"intron (NM_001163223, intron 2 of 3)"
chr5,22002827,22003126,300,22003090,10,3.31079,2.62316,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_541,Intron,NM_011261,Reln,B1_Mm|SINE|Alu
chr5,25923977,25924359,383,25924236,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_542,Intergenic,NM_001281519;NM_001004365;NM_001281525;NM_001281516,Gm1979;Gm21671;Gm5862;Actr3b,Intergenic
chr5,26388368,26388626,259,26388426,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_543,Intergenic,NR_029445,4930584F24Rik,MMERVK10C-int|LTR|ERVK
chr5,31697454,31697889,436,31697640,24,6.04709,2.81576,1.17405,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_544,Promoter,NM_181281;NM_181280;NM_181282;NM_181279;NM_153196;NM_144541,Rbks;Bre,promoter-TSS (NM_153196)
chr5,32726518,32726924,407,32726699,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_545,Intergenic,NM_177298;NM_001205132;NM_001205133;NM_194340;NM_009535,Pisd;Prr14l;Yes1,Intergenic
chr5,34063303,34063875,573,34063748,14,4.77579,3.03686,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_546,Intron,NM_001289804;NM_001289803;NM_181857,Poln,L1Md_F2|LINE|L1
chr5,36373212,36373906,695,36373768,34,17.8576,5.90804,12.3306,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_547,Intron,NM_030889,Sorcs2,"intron (NM_030889, intron 1 of 26)"
chr5,58989117,58989383,267,58989325,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_548,Intergenic,,,Intergenic
chr5,69556679,69556931,253,69556719,20,7.19939,3.54482,2.20632,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_549,Promoter,NM_172711,Guf1,promoter-TSS (NM_001310631)
chr5,72094423,72094723,301,72094522,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_550,Intron,NM_008069,Gabrb1,"intron (NM_001370968, intron 6 of 9)"
chr5,77416468,77416719,252,77416626,13,3.2192,2.36322,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_551,Intergenic,NM_153798;NR_027806;NM_001159518;NM_008048,Pea15b;Igfbp7;Polr2b,Intergenic
chr5,82862042,82862291,250,82862120,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_552,Intergenic,NR_035415,Mir1187,Intergenic
chr5,84810869,84811159,291,84810971,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_553,Intergenic,,,Intergenic
chr5,89657432,89657686,255,89657477,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_554,Intergenic,NR_037571;NM_001081401;NM_133192;NM_177872,Npffr2;Adamts3;Gm7056,Lx9|LINE|L1
chr5,97156126,97156491,366,97156462,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_555,Intergenic,NM_080708;NM_198422,Paqr3;Bmp2k,L1M5|LINE|L1
chr5,100635346,100635607,262,100635487,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_556,Intergenic,NM_027978;NM_012001;NM_139198;NM_152803,Hpse;Plac8;Cops4;Coq2,Intergenic
chr5,102524560,102524907,348,102524646,19,9.07396,4.50546,3.95452,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_557,Intron,NM_146161;NM_029270,Arhgap24,L1_Mm|LINE|L1
chr5,107361969,107362337,369,107362324,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_558,Intron,NM_054054,Brdt,"intron (NM_054054, intron 13 of 18)"
chr5,107725599,107725896,298,107725719,13,5.05629,3.28091,0.36027,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_559,Promoter,NM_010278;NM_001267621,Gfi1,promoter-TSS (NM_001267621)
chr5,108726508,108726842,335,108726647,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_560,Intergenic,NM_026109;NM_172997;NM_174870;NM_028223;NM_001163532;NM_001163531;NM_001282051;NM_001282052;NM_001104620;NM_001164259;NM_054071;NM_199011;NR_040691;NM_153569;NM_008325,1700047L14Rik;Fgfrl1;Dgkq;Slc26a1;Gak;Vmn2r8;Tmem175;Idua;Tmed11,Intergenic
chr5,121711008,121711406,399,121711171,15,6.99465,4.04631,2.0175,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_561,Promoter,NM_009125,Atxn2,promoter-TSS (NM_009125)
chr5,122644424,122644700,277,122644476,12,4.19452,2.92855,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_562,Promoter,NM_011027;NM_001038845;NM_001038839;NM_001038887,P2rx7,"intron (NM_001038839, intron 1 of 12)"
chr5,122645229,122645574,346,122645470,49,18.9994,4.60903,13.4364,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_563,Promoter,NM_011027;NM_001038845;NM_001038839;NM_001038887,P2rx7,L1MB8|LINE|L1
chr5,122669165,122669557,393,122669286,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_564,Intron,NM_011027;NM_001038845;NM_001038839;NM_001284402,P2rx7,B4A|SINE|B4
chr5,123214829,123215130,302,123214955,14,6.25545,3.79342,1.34371,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_565,Intergenic,NM_001039723;NM_026000;NM_008277;NM_175092;NM_001040398,Psmd9;Setd1b;Tmem120b;Rhof;Hpd,MMERVK10C-int|LTR|ERVK
chr5,140532821,140533125,305,140532895,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_566,Intergenic,NM_030022;NM_021528;NM_133916;NM_008494;NM_175274,Eif3b;Chst12;Lfng;Grifin;Ttyh3,IAPEz-int|LTR|ERVK
chr5,143781446,143781703,258,143781521,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_567,Intergenic,NM_029749;NM_013557;NM_001163548;NM_011182;NR_015486,Eif2ak1;Cyth3;D130017N08Rik;Usp42,RLTR6B_Mm|LTR|ERV1
chr6,6254674,6254994,321,6254720,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_568,Intergenic,NM_001177572;NM_015829,Slc25a13,B2_Mm2|SINE|B2
chr6,19032719,19032979,261,19032787,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_569,Intergenic,,,Intergenic
chr6,27724244,27724581,338,27724330,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_570,Intron,NM_008174,Grm8,"intron (NM_008174, intron 6 of 10)"
chr6,35558596,35558864,269,35558625,9,3.00683,2.52894,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_571,Intergenic,NM_008098,Mtpn,Intergenic
chr6,38320788,38321191,404,38320941,28,12.9302,4.89523,7.60872,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_572,Intron,NM_028421;NM_028864,Zc3hav1,RLTR45|LTR|ERVK
chr6,43022320,43022608,289,43022381,12,4.8332,3.27264,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_573,Intergenic,NM_146655;NM_146656;NM_146295,Olfr441;Olfr444;Olfr446,Intergenic
chr6,46707438,46707793,356,46707790,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_574,Intron,NM_001004357,Cntnap2,MTD|LTR|ERVL-MaLR
chr6,48732708,48733239,532,48732994,37,13.9777,4.27995,8.61011,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_575,Intergenic,NR_027236;NM_174960;NM_001243199;NM_001243200;NM_001243201;NM_001077410;NM_175035;NM_174990;NM_146167;NM_008376;NM_175048;NM_031247;NM_153175;NM_212486;NM_001286629;NM_175860,Gimap3;Gimap8;Gimap9;Gimap4;Gimap5;Gimap6;Gimap7;Gimap1;AI854703,Intergenic
chr6,48784930,48785421,492,48785292,33,14.7252,4.92115,9.32281,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_576,Intergenic,NM_001243199;NR_104575;NM_025326;NM_001243200;NM_001243201;NM_001286652;NM_001286651;NM_175035;NM_174990;NM_001164208;NM_001164209;NM_146167;NM_008376;NM_175048;NM_031247;NM_153175;NM_001098271;NM_023056;NM_175860;NM_001164207,Tmem176a;Tmem176b;Gimap4;Gimap5;Gimap6;Gimap7;Gimap1;Gimap3,Intergenic
chr6,48801939,48802197,259,48802121,13,4.18618,2.83441,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_577,Intergenic,NM_025326;NM_001286652;NM_001286651;NM_175035;NM_029638;NM_001164208;NM_001164209;NM_146167;NM_008376;NR_104575;NM_175860;NM_153175;NM_001098271;NM_023056;NM_031247;NM_001164207,Aoc1;Tmem176a;Tmem176b;Gimap5;Gimap6;Gimap7;Gimap1;Gimap3,ORR1B2|LTR|ERVL-MaLR
chr6,59732138,59732529,392,59732472,11,3.0945,2.42949,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_578,Intergenic,,,L1_Mus1|LINE|L1
chr6,65263152,65263434,283,65263240,10,3.58946,2.78166,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_579,Intergenic,,,B4A|SINE|B4
chr6,67927248,67927613,366,67927267,12,4.86013,3.28741,0.184449,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_580,Intergenic,,,L1_Mus2|LINE|L1
chr6,68429981,68430317,337,68430264,11,4.20853,3.03473,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_582,Intergenic,,,Intergenic
chr6,69244115,69244550,436,69244436,11,4.20818,3.03453,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_583,Intergenic,NR_004434,Rprl1,Intergenic
chr6,79696767,79697021,255,79696837,10,3.58977,2.78184,0,8038_CK_13_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_584,Intergenic,,,B3A|SINE|B2
