chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr5,146824498,146824801,304,146824703,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_968,Intergenic,NM_019647;NM_011669;NM_026864,Usp12;Rpl21;Rasl11a,MTEa|LTR|ERVL-MaLR
chr5,148820079,148820669,591,148820427,13,5.50389,3.51917,1.13731,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_969,Intergenic,NM_153572;NR_028285,2210417A02Rik;Katnal1,Intergenic
chr6,3602337,3602582,246,3602490,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_970,Exon,NM_001167750,Ccdc132,"3' UTR (NM_001167750, exon 28 of 28)"
chr6,8556590,8556830,241,8556622,12,4.43745,3.05801,0.306512,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_971,Intron,NM_001286729;NM_001286728;NM_133236,Glcci1,"intron (NM_001286729, intron 2 of 7)"
chr6,12358570,12358869,300,12358717,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_972,Intron,NM_001164805,Thsd7a,"intron (NM_001164805, intron 13 of 26)"
chr6,13692287,13692569,283,13692418,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_973,Intergenic,NM_175312;NM_028990,Tmem168;B630005N14Rik,L1ME2|LINE|L1
chr6,16846069,16846455,387,16846155,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_974,Intron,NM_031198,Tfec,L1_Mur2|LINE|L1
chr6,27179136,27179399,264,27179157,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_975,Intergenic,NM_008174,Grm8,Intergenic
chr6,28440402,28440832,431,28440477,18,9.30394,4.77601,4.46044,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_976,Intergenic,NM_019569;NM_019776;NM_001159925;NM_001159926;NM_011038;NM_007480;NM_028900,Pax4;Snd1;Fscn3;Arf5;Gcc1,Lx9|LINE|L1
chr6,29247199,29247529,331,29247267,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_977,Intergenic,NM_133925;NM_001190461;NM_023516;NM_001289663;NM_207258;NM_001289664;NM_001289665;NM_001101443;NM_001101486;NM_011829,Prrt4;Impdh1;Hilpda;Fam71f1;Fam71f2;Rbm28,Intergenic
chr6,31126301,31126761,461,31126539,17,8.71379,4.63735,3.92579,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_978,Intron,NR_110471,Lincpint,"intron (NR_110471, intron 3 of 3)"
chr6,31216547,31216791,245,31216574,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_979,Promoter,NR_110471;NR_110470;NR_110469,Lincpint,CpG
chr6,32110137,32110480,344,32110418,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_980,Intergenic,NM_029587;NM_175750,1700012A03Rik;Plxna4,(TAGG)n|Simple_repeat|Simple_repeat
chr6,33133430,33133762,333,33133584,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_981,Intergenic,NM_025336,Chchd3,L1_Mus1|LINE|L1
chr6,35737852,35738145,294,35737902,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_982,Intergenic,,,L1MC5a|LINE|L1
chr6,38320787,38321312,526,38320937,40,23.0977,6.87494,17.5387,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_983,Intron,NM_028421;NM_028864,Zc3hav1,RMER2|LTR|ERV1
chr6,40818967,40819211,245,40819095,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_984,Intron,NR_035473,Mir1950,Intergenic
chr6,41554421,41554663,243,41554544,25,7.60589,3.27078,2.94127,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_985,Intergenic,NM_001007572;NM_022413;NM_053243;NM_007680;NM_009430;NM_001146351,Prss1;Trpv5;Prss2;Ephb6;Trpv6,Intergenic
chr6,42577628,42577935,308,42577921,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_986,Intergenic,NM_146174;NM_001081301;NM_029930;NM_203396;NM_001011528,Fam115c;Fam115a;Olfr456;Olfr455;Fam115e,Lx8|LINE|L1
chr6,48679607,48680420,814,48679911,68,47.3076,9.91889,41.2078,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_987,Intergenic,NM_001243200;NM_001243201;NM_001077410;NM_174990;NM_031247;NM_153175;NM_175099;NM_175035;NM_008376;NM_174960;NM_001079904;NM_001079905;NM_212486;NM_001079903;NM_001079901;NM_173429;NM_146167;NM_175048;NR_027236;NM_001243199;NM_001079902;NM_001286629;NM_183309;NM_175860,Gimap3;Gimap7;Gimap1;Gimap8;Gimap9;Gimap4;Gimap5;Gimap6;Repin1;Zfp775;Gm5111;AI854703,B3A|SINE|B2
chr6,48681564,48682012,449,48681885,26,6.07431,2.71776,1.61182,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_988,Intergenic,NM_001243200;NM_001243201;NM_001077410;NM_174990;NM_031247;NM_153175;NM_175099;NM_175035;NM_008376;NM_174960;NM_001079904;NM_001079905;NM_212486;NM_001079903;NM_001079901;NM_173429;NM_146167;NM_175048;NR_027236;NM_001243199;NM_001079902;NM_001286629;NM_183309;NM_175860,Gimap3;Gimap7;Gimap1;Gimap8;Gimap9;Gimap4;Gimap5;Gimap6;Repin1;Zfp775;Gm5111;AI854703,Intergenic
chr6,48725533,48725780,248,48725625,27,10.8509,4.23379,5.88931,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_989,Intergenic,NR_027236;NM_174960;NM_001243199;NM_001243200;NM_001243201;NM_001077410;NM_175035;NM_174990;NM_146167;NM_008376;NM_175048;NM_031247;NM_153175;NM_212486;NM_001286629;NM_175860,Gimap3;Gimap8;Gimap9;Gimap4;Gimap5;Gimap6;Gimap7;Gimap1;AI854703,Intergenic
chr6,48732662,48733381,720,48733064,50,26.208,6.41577,20.5454,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_990,Intergenic,NR_027236;NM_174960;NM_001243199;NM_001243200;NM_001243201;NM_001077410;NM_175035;NM_174990;NM_146167;NM_008376;NM_175048;NM_031247;NM_153175;NM_212486;NM_001286629;NM_175860,Gimap3;Gimap8;Gimap9;Gimap4;Gimap5;Gimap6;Gimap7;Gimap1;AI854703,Intergenic
chr6,48785168,48785605,438,48785294,34,15.3985,5.03132,10.171,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_991,Intergenic,NM_001243199;NR_104575;NM_025326;NM_001243200;NM_001243201;NM_001286652;NM_001286651;NM_175035;NM_174990;NM_001164208;NM_001164209;NM_146167;NM_008376;NM_175048;NM_031247;NM_153175;NM_001098271;NM_023056;NM_175860;NM_001164207,Tmem176a;Tmem176b;Gimap4;Gimap5;Gimap6;Gimap7;Gimap1;Gimap3,RLTR24B_MM|LTR|ERV1
chr6,48802035,48802466,432,48802107,15,5.34942,3.2187,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_992,Intergenic,NM_025326;NM_001286652;NM_001286651;NM_175035;NM_029638;NM_001164208;NM_001164209;NM_146167;NM_008376;NR_104575;NM_175860;NM_153175;NM_001098271;NM_023056;NM_031247;NM_001164207,Aoc1;Tmem176a;Tmem176b;Gimap5;Gimap6;Gimap7;Gimap1;Gimap3,ORR1B2-int|LTR|ERVL-MaLR
chr6,49263008,49263422,415,49263386,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_993,Promoter,NM_198102,Tra2a,CpG
chr6,54956029,54956370,342,54956119,12,4.10919,2.8835,0.163868,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_994,Intron,NM_172729;NM_001171007,Nod1,"intron (NM_172729, intron 1 of 11)"
chr6,57824512,57824757,246,57824572,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_995,Promoter,NM_146168,Vopp1,CpG
chr6,58188985,58189232,248,58189178,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_996,Intergenic,NM_134180;NM_134436,Vmn1r28;Vmn1r27,Intergenic
chr6,65608608,65608872,265,65608843,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_997,Intron,NM_001001495,Tnip3,"intron (NM_001001495, intron 6 of 7)"
chr6,65612023,65612633,611,65612117,13,5.04545,3.27522,0.753366,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_998,Intron,NM_001001495,Tnip3,MTC|LTR|ERVL-MaLR
chr6,67367113,67367379,267,67367184,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_999,Intron,NM_008354,Il12rb2,"intron (NM_008354, intron 1 of 15)"
chr6,68016272,68016520,249,68016443,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1000,Intergenic,,,RLTR18B|LTR|ERVK
chr6,71369542,71369870,329,71369748,18,3.9262,2.39019,0.0110542,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1001,Intergenic,NM_145568;NM_024288;NM_001081110;NM_009858;NM_009857;NR_106192,Cd8a;Cd8b1;Mir8112;Krcc1;Rmnd5a,Intergenic
chr6,82753041,82753449,409,82753311,30,14.428,5.19812,9.25019,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1002,Intron,NM_013820,Hk2,MIRb|SINE|MIR
chr6,83502233,83502591,359,83502288,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1003,Intron,NM_013764;NM_001162521,Dguok,"intron (NR_149734, intron 1 of 6)"
chr6,87541391,87541714,324,87541436,13,4.14414,2.81339,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1004,Intergenic,NR_104483;NM_021381;NM_001170489;NM_001037727;NM_024251;NM_175476;NM_001286610,Prokr1;Aplf;Arhgap25,PB1D7|SINE|Alu
chr6,87542040,87542299,260,87542092,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1005,Intergenic,NR_104483;NM_021381;NM_001170489;NM_001037727;NM_024251;NM_175476;NM_001286610,Prokr1;Aplf;Arhgap25,Intergenic
chr6,88757038,88757348,311,88757198,18,7.32698,3.81817,2.68949,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1006,Intron,NM_011844;NM_001166249;NM_001166251;NM_001166250,Mgll,"intron (NM_001166249, intron 2 of 7)"
chr6,89042557,89043426,870,89043004,63,60.9193,16.4883,54.5268,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1007,Intergenic,NM_175017;NR_121596;NR_121594;NR_121595;NR_121593,Gm1965;4933427D06Rik,Intergenic
chr6,91679159,91679417,259,91679177,13,5.40271,3.46481,1.05579,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1008,Intergenic,NM_001159507;NM_009320,Grip2;Slc6a6,Intergenic
chr6,97294221,97294496,276,97294409,17,7.43043,3.99253,2.78223,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1009,Intron,NM_145148,Frmd4b,"intron (NM_001346639, intron 21 of 22)"
chr6,97668589,97668827,239,97668620,13,5.04545,3.27522,0.753366,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1010,Intergenic,NM_145148,Frmd4b,Intergenic
chr6,98597370,98597665,296,98597611,13,3.2296,2.36815,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1011,Intergenic,,,Intergenic
chr6,99028640,99028879,240,99028670,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1012,Promoter,NM_001197322,Foxp1,promoter-TSS (NM_001197322)
chr6,99258086,99258350,265,99258323,12,4.69802,3.19881,0.54658,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1013,Intron,NM_053202;NM_001197321,Foxp1,"intron (NM_001197321, intron 2 of 17)"
chr6,99336610,99337018,409,99336967,12,4.10919,2.8835,0.163868,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1014,Intron,NM_053202,Foxp1,"intron (NM_053202, intron 1 of 18)"
chr6,99432697,99433101,405,99432775,14,4.75889,3.02858,0.57059,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1015,Promoter,NM_053202,Foxp1,"intron (NM_053202, intron 1 of 18)"
chr6,106497269,106497516,248,106497491,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1016,Intron,NM_001109749;NM_173004;NM_001109751,Cntn4,"intron (NM_001109749, intron 9 of 25)"
chr6,108668175,108668595,421,108668407,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1017,Intergenic,NR_040757;NR_104577;NM_011498,Bhlhe40;0610040F04Rik,Intergenic
chr6,108780318,108780733,416,108780398,21,7.79449,3.68899,3.10391,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1018,Promoter,NM_026011,Arl8b,B1_Mm|SINE|Alu
chr6,109924125,109924388,264,109924238,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1019,Intergenic,,,Intergenic
chr6,115406627,115406875,249,115406764,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1020,Intron,NM_001127330,Pparg,MER94|DNA|hAT-Blackjack
chr6,119908226,119908643,418,119908377,16,5.9879,3.41987,1.53215,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1021,Intron,NM_011236;NM_001166383;NM_001166382;NM_001166381,Rad52,"intron (NR_149727, intron 1 of 10)"
chr6,119946502,119946820,319,119946794,10,3.59857,2.78688,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1022,Intron,NM_198703;NM_001199084;NM_001185021;NM_001185020;NM_001199083,Wnk1,B3|SINE|B2
chr6,124741009,124741502,494,124741483,17,5.10071,2.92889,0.80475,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1023,Promoter,NM_013535;NM_001077705,Grcc10;Ptpn6,promoter-TSS (NM_013535)
chr6,126664244,126664558,315,126664475,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1024,Intergenic,NM_013568;NM_010595,Kcna6;Kcna1,RLTR17B_Mm|LTR|ERVK
chr6,127154806,127155147,342,127154885,13,4.41983,2.95215,0.289311,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1025,Intron,NR_040275;NR_040274;NR_040273,9330179D12Rik,CpG
chr6,128889290,128889851,562,128889350,14,4.72981,3.01434,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1026,Promoter,NM_001254947;NM_001254946;NM_001289707;NM_001289706;NM_001289708;NM_020257,Clec2i;BC035044,RLTR53B_Mm|LTR|ERVK
chr6,129284629,129285087,459,129284800,18,4.79706,2.73129,0.603806,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1027,Intergenic,NR_040266;NR_040265;NM_001033122;NR_040268;NM_177686;NM_053109;NM_001204223;NM_199034;NM_027709,Clec12b;Clec12a;Clec2d;4922502D21Rik;2310001H17Rik;Cd69,(TG)n|Simple_repeat|Simple_repeat
chr6,130049403,130049729,327,130049652,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1028,Intron,NM_013793;NM_001252577;NM_010649;NM_053153;NM_053152;NM_010646,Klra15;Klra4;Klra22;Klra12;Klra18,"intron (NM_001252577, intron 6 of 6)"
chr6,130237805,130238501,697,130238072,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1029,Intron,NM_013793;NM_010646;NM_053152,Klra15;Klra22;Klra12,"intron (NM_053152, intron 3 of 5)"
chr6,130386739,130387105,367,130386818,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1030,Promoter,NM_016659,Klra1,promoter-TSS (NM_016659)
chr6,135434049,135434346,298,135434082,10,3.56046,2.76506,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1031,Intergenic,NM_001288627;NM_010128;NM_001288628,Emp1,(CA)n|Simple_repeat|Simple_repeat
chr6,136490959,136491204,246,136491161,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1032,Intergenic,NM_001201390;NM_019426,E330021D16Rik;Atf7ip,Intergenic
chr6,136941378,136941690,313,136941522,14,4.45091,2.87902,0.316419,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1033,Promoter,NM_007486;NM_001301303;NM_001301301;NM_001301305;NM_001301308;NM_001301309,Arhgdib,promoter-TSS (NM_001301305)
chr6,137622696,137622944,249,137622830,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1034,Intron,NM_007945;NM_001271588,Eps8,"intron (NM_007945, intron 1 of 21)"
chr6,143114779,143115439,661,143115217,24,5.98625,2.79583,1.53215,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1035,Intergenic,NM_029081;NM_001286578;NM_001109688;NM_029897;NM_029250,Etnk1;C2cd5,"intron (NR_153819, intron 7 of 8)"
chr6,143631948,143632352,405,143632312,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1036,Intron,NR_045732,1700060C16Rik,L1M4a1|LINE|L1
chr6,144901974,144902353,380,144902057,16,4.74102,2.85058,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1037,Intergenic,NM_007532;NM_001024468,Bcat1,Intergenic
chr6,144902667,144903552,886,144903367,19,5.70677,3.02413,1.29124,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1038,Intergenic,NM_007532;NM_001024468,Bcat1,Intergenic
chr6,148188313,148188550,238,148188409,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1039,Intron,NM_001286560;NM_026168;NM_026355,Ergic2,"intron (NM_001286560, intron 9 of 12)"
chr7,4674479,4674991,513,4674747,16,6.71498,3.77072,2.15761,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1040,Intron,NM_024172,Hspbp1,PB1D7|SINE|Alu
chr7,5020308,5020697,390,5020482,14,4.73632,3.01753,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1041,Promoter,NM_001033383;NM_001290426,Zfp865,"5' UTR (NM_001290426, exon 1 of 3)"
chr7,13302406,13303309,904,13302995,105,98.4391,17.7742,91.5796,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1042,Exon,NM_001199310;NM_010715;NM_001083188,Lig1,"intron (NM_001083188, intron 19 of 28)"
chr7,13773274,13773563,290,13773531,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1043,Intron,NM_009286,Sult2a2,L1Md_T|LINE|L1
chr7,16286426,16286810,385,16286689,18,9.53669,4.89498,4.66425,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1044,Promoter,NM_001136471;NM_172297,Ccdc9,CpG
chr7,19001367,19001668,302,19001586,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1045,Promoter,NM_178757,Irf2bp1,"3' UTR (NM_145579, exon 3 of 3)"
chr7,19077863,19078100,238,19077948,23,6.46518,3.01919,1.93826,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1046,Promoter,NM_010058,Dmwd,"intron (NM_010058, intron 1 of 4)"
chr7,19266032,19266376,345,19266181,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1047,Intron,NM_001282021;NR_104069;NM_001282022;NM_009499,Vasp,"intron (NM_001282022, intron 1 of 12)"
chr7,19817433,19817726,294,19817489,17,4.28418,2.58754,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1048,Intron,NM_033601,Bcl3,"intron (NM_033601, intron 2 of 8)"
chr7,19824214,19824457,244,19824334,17,8.35855,4.45475,3.60747,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1049,Promoter,NM_033601,Bcl3,Intergenic
chr7,19920797,19921072,276,19921033,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1050,Promoter,NM_027514,Pvr,GC_rich|Low_complexity|Low_complexity
chr7,24369694,24370085,392,24370072,24,4.37781,2.28783,0.264963,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1054,Promoter,NM_008433;NM_001163510,Kcnn4,promoter-TSS (NM_001163510)
chr7,24379970,24380378,409,24380110,18,9.53669,4.89498,4.66425,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1055,Intron,NM_008433;NM_001163510,Kcnn4,"intron (NM_008433, intron 4 of 8)"
chr7,24450482,24450802,321,24450711,17,8.71379,4.63735,3.92579,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1056,Intergenic,NM_001163510;NM_028047;NM_146183;NM_175142;NM_153112;NM_008433;NM_029806;NM_009532;NM_001290461;NR_110958;NM_001037143;NM_153134;NM_011113;NM_199013,Irgq;Lypd5;Pinlyp;Plaur;Smg9;Irgc1;Kcnn4;Xrcc1;Cadm4;Zfp428,Intergenic
chr7,25205221,25205961,741,25205475,31,17.2122,6.14192,11.9009,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1057,Intron,NM_207677,Dedd2,"intron (NM_207677, intron 4 of 4)"
chr7,28780801,28781301,501,28781235,12,3.83713,2.74128,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1058,Promoter,NR_040339,Gm19897,"intron (NM_001122766, intron 5 of 12)"
chr7,29621698,29621948,251,29621744,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1059,Intergenic,NM_029714,Catsperg2,RLTR4_MM-int|LTR|ERV1
chr7,30417932,30418240,309,30418020,10,3.43089,2.69119,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1060,Promoter,NM_011827,Hcst,TTS (NM_011662)
chr7,30593560,30593824,265,30593678,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1061,Promoter,NM_021397,Zbtb32,promoter-TSS (NM_021397)
chr7,54592790,54593031,242,54592940,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1063,Intergenic,,,L1_Mur3|LINE|L1
chr7,63973357,63973678,322,63973501,20,7.14262,3.52131,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1066,Intergenic,NM_001256311;NM_021366,Klf13;E030018B13Rik,B3|SINE|B2
chr7,63973965,63974200,236,63973994,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1067,Intergenic,NM_001256311;NM_021366,Klf13;E030018B13Rik,Intergenic
chr7,63984239,63984956,718,63984458,25,12.6775,5.22486,7.60774,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1068,Intergenic,NM_001256311;NM_021366,Klf13;E030018B13Rik,Intergenic
chr7,66233222,66233532,311,66233384,26,13.5254,5.43156,8.40067,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1069,Intergenic,NM_146191;NM_001081163,Lrrk1;Chsy1,Intergenic
chr7,66547832,66548180,349,66547908,15,7.13838,4.12208,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1070,Intergenic,NM_080443;NR_003961,Asb7,L1MCa|LINE|L1
chr7,71462592,71462919,328,71462628,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1071,Intergenic,,,Intergenic
chr7,75572245,75572677,433,75572554,27,12.0764,4.69508,7.03273,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1072,Intron,NM_029332,Akap13,(T)n|Simple_repeat|Simple_repeat
chr7,75797412,75798165,754,75798062,14,4.73632,3.01753,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1073,Intergenic,NM_029332;NM_182782;NM_001122780;NM_029652,Klhl25;Akap13,LTRIS2|LTR|ERV1
chr7,75881487,75881834,348,75881785,12,4.10919,2.8835,0.163868,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1074,Intergenic,NM_182782;NM_001122780;NM_029652,Klhl25,Intergenic
chr7,78910979,78911217,239,78911126,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1075,Promoter,NM_001291221;NM_001291220,Isg20,"non-coding (NR_153795, exon 3 of 3)"
chr7,79930757,79931084,328,79931020,17,5.30858,3.01827,0.997922,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1076,Intron,NM_027420,2610034B18Rik,(TAGA)n|Simple_repeat|Simple_repeat
chr7,80209512,80210129,618,80209964,17,4.28418,2.58754,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1077,Intron,NM_013659,Sema4b,"intron (NM_013659, intron 2 of 14)"
chr7,82215683,82215989,307,82215840,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1078,Intergenic,NM_001277955;NM_001277954;NM_017400,Sh3gl3,L1Md_T|LINE|L1
chr7,84689558,84689874,317,84689781,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1079,Promoter,NR_038175,2610206C17Rik,promoter-TSS (NR_038175)
chr7,84779115,84779397,283,84779242,13,5.40271,3.46481,1.05579,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1080,Intergenic,NM_146415;NM_022985;NR_038175,Zfand6;2610206C17Rik;Olfr291,Intergenic
chr7,87562828,87563134,307,87562982,13,4.1501,2.81636,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_1081,Intergenic,NM_001143834;NM_001081414;NM_011661,Grm5;Tyr,Intergenic
