chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr9,96437683,96438166,484,96438062,16,7.02463,3.92441,4.08848,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9850,Intergenic,NM_011279;NM_007502,Rnf7;Atp1b3,Intergenic
chr9,96438516,96438906,391,96438752,15,7.14395,4.12503,4.18626,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9851,Intergenic,NM_011279;NM_007502,Rnf7;Atp1b3,Intergenic
chr9,96478405,96478692,288,96478551,16,8.81028,4.85868,5.69325,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9852,Promoter,NM_011279,Rnf7,"exon (NM_011279, exon 1 of 3)"
chr9,96583202,96583870,669,96583280,22,13.1898,6.00196,9.72038,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9853,Intron,NM_053268,Rasa2,"intron (NM_053268, intron 5 of 23)"
chr9,96630669,96630995,327,96630797,26,16.4132,6.75224,12.753,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9854,Promoter,NM_053268,Rasa2,CpG
chr9,96719844,96720118,275,96719989,12,6.31467,4.11514,3.45232,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9855,Intron,NM_175537,Zbtb38,promoter-TSS (NM_001359960)
chr9,96759165,96759464,300,96759200,15,9.24171,5.28874,6.0793,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9856,Intergenic,NR_102293;NR_015511;NR_102296;NR_102294;NR_102295;NM_001289647;NM_153420;NM_001289645;NM_001289646;NM_175537,Pxylp1;Zbtb38;C430002N11Rik;E030011O05Rik,Intergenic
chr9,96889724,96890147,424,96889877,47,24.899,6.41952,20.8779,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9857,Promoter,NM_001289645;NM_001289646;NM_001289647;NM_153420,Pxylp1,promoter-TSS (NM_153420)
chr9,97110952,97111323,372,97111187,21,8.86022,4.13679,5.72663,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9858,Promoter,NM_138756,Slc25a36,promoter-TSS (NM_138756)
chr9,98296550,98296877,328,98296688,24,13.999,6.00202,10.4827,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9859,Promoter,NM_144533,Nmnat3,"5' UTR (NM_144533, exon 1 of 5)"
chr9,98986168,98986800,633,98986436,25,13.6477,5.65409,10.1481,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9860,Promoter,NM_011810;NM_001122851,Faim,"5' UTR (NM_011810, exon 1 of 5)"
chr9,99243320,99243630,311,99243381,24,6.74906,3.04994,3.82987,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9861,Promoter,NM_023873,Cep70,"5' UTR (NM_023873, exon 1 of 18)"
chr9,100460273,100460612,340,100460371,33,9.38286,3.28314,6.21059,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9862,Intron,NM_001033543,Il20rb,"intron (NM_001033543, intron 6 of 6)"
chr9,100462159,100462563,405,100462303,38,19.0937,5.77136,15.3036,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9863,Intron,NM_001033543,Il20rb,L1ME4c|LINE|L1
chr9,100493561,100493996,436,100493809,29,17.2496,6.52395,13.5516,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9864,Intergenic,NM_010878;NM_001033543;NM_001101483,Slc35g2;Il20rb;Nck1,TTS (NM_001324530)
chr9,100642988,100643290,303,100643059,19,8.29595,4.13939,5.23053,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9865,Promoter,NM_009282,Stag1,promoter-TSS (NM_009282)
chr9,101034096,101035015,920,101034728,53,42.8666,11.7431,38.3988,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9866,Promoter,NM_025835,Pccb,CpG
chr9,101073136,101073832,697,101073512,22,13.0458,5.92974,9.5931,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9867,Promoter,NM_001100451,Msl2,CpG
chr9,101074418,101077158,2741,101074471,19,10.3887,5.15629,7.12637,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9868,Promoter,NM_001100451,Msl2,"intron (NM_001100451, intron 1 of 1)"
chr9,102625719,102626855,1137,102626351,31,16.9054,6.01715,13.2191,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9869,Promoter,NM_001081122;NM_181394,Cep63;Anapc13,promoter-TSS (NM_181394)
chr9,103201809,103202090,282,103202027,23,8.82373,3.89334,5.7064,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9870,Promoter,NM_009275,Srprb,"exon (NM_009275, exon 1 of 7)"
chr9,103305060,103305645,586,103305266,48,30.5161,8.11551,26.3218,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9871,Promoter,NM_176979,Topbp1,"intron (NM_176979, intron 1 of 27)"
chr9,103424690,103425482,793,103425066,21,15.1477,7.27201,11.5579,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9873,Promoter,NR_040466,5830418P13Rik,"3' UTR (NM_001364514, exon 5 of 5)"
chr9,104002723,104003147,425,104002735,14,7.97782,4.74824,4.93453,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9874,Promoter,NM_172460;NM_028721,Nphp3,"exon (NM_028721, exon 1 of 27)"
chr9,104063104,104063611,508,104063305,39,36.5097,13.2218,32.1733,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9875,Promoter,NM_175324;NM_025692,Uba5;Acad11,promoter-TSS (NM_175324)
chr9,104262457,104262772,316,104262682,20,8.14865,3.94875,5.08845,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9876,Promoter,NM_001163026,Dnajc13,CpG
chr9,105053290,105053636,347,105053392,15,9.24171,5.28874,6.0793,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9877,Promoter,NM_053159,Mrpl3,"exon (NM_053159, exon 1 of 10)"
chr9,105395079,105395574,496,105395289,29,24.0793,9.91638,20.0828,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9878,Promoter,NM_172461;NM_025651,Nek11;Aste1,promoter-TSS (NM_025651)
chr9,105642812,105643043,232,105642953,20,9.51585,4.56676,6.33546,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9879,Promoter,NM_001081309,Pik3r4,promoter-TSS (NM_001081309)
chr9,106170725,106171307,583,106170968,30,18.1866,6.74141,14.4402,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9880,Promoter,NM_029896,Wdr82,promoter-TSS (NM_029896)
chr9,106177494,106178096,603,106177946,21,14.4991,6.91309,10.9536,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9881,Promoter,NR_029526,Mirlet7g,"intron (NM_029896, intron 2 of 8)"
chr9,106203159,106203647,489,106203340,17,8.09531,4.32145,5.04024,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9882,Promoter,NM_011876,Twf2,"intron (NM_011876, intron 1 of 8)"
chr9,106281049,106281590,542,106281349,32,17.7905,6.20518,14.0602,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9883,Promoter,NM_027354,Poc1a,"5' UTR (NM_027354, exon 1 of 11)"
chr9,106368270,106369359,1090,106368834,22,14.9222,6.90214,11.3487,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9884,Promoter,NM_153459,Dusp7,"exon (NM_153459, exon 1 of 3)"
chr9,106372920,106373285,366,106373130,42,30.394,9.35099,26.2062,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9885,Intron,NM_153459,Dusp7,"intron (NM_153459, intron 2 of 2)"
chr9,106429380,106429882,503,106429481,21,12.1408,5.67192,8.74119,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9886,Promoter,NM_009082,Rpl29,"5' UTR (NM_009082, exon 1 of 4)"
chr9,106447271,106447729,459,106447444,22,16.2047,7.60256,12.5547,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9887,Promoter,NM_001110272;NM_145919;NM_001110271;NM_029631,Abhd14a;Abhd14b,CpG
chr9,106477011,106477720,710,106477301,30,11.4776,4.14594,8.13253,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9888,Promoter,NM_145620;NM_145619,Rrp9;Parp3,promoter-TSS (NM_145619)
chr9,106684971,106686009,1039,106685483,29,17.2496,6.52395,13.5516,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9889,Promoter,NM_001286498;NM_001081654;NM_011573;NR_104459,Tex264,"5' UTR (NM_011573, exon 1 of 6)"
chr9,106821998,106822953,956,106822165,30,15.9978,5.81459,12.3642,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9890,Promoter,NM_001015507,Vprbp,CpG
chr9,106886875,106887419,545,106887249,24,12.7863,5.43662,9.34751,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9891,Promoter,NM_175402,Rbm15b,promoter-TSS (NM_175402)
chr9,107288820,107289940,1121,107289873,25,13.6477,5.65409,10.1481,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9892,Promoter,NM_178907,Mapkapk3,promoter-TSS (NM_001316691)
chr9,107308067,107308475,409,107308301,14,6.80929,4.09223,3.88242,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9893,Intergenic,NM_153413;NM_001174049;NM_133984;NM_001174047;NM_001174048;NM_001174050;NM_020263;NM_009895;NM_175486;NM_178907,Dock3;Cish;Cacna2d2;Hemk1;Mapkapk3;6430571L13Rik,Intergenic
chr9,107312936,107313180,245,107313084,43,23.4155,6.51127,19.4422,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9894,Intergenic,NM_153413;NM_001174049;NM_133984;NM_001174047;NM_001174048;NM_001174050;NM_020263;NM_009895;NM_175486;NM_178907,Dock3;Cish;Cacna2d2;Hemk1;Mapkapk3;6430571L13Rik,Intergenic
chr9,107333673,107334783,1111,107334580,35,15.0905,4.81464,11.5106,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9895,Intron,NM_133984,Hemk1,"intron (NM_133984, intron 4 of 10)"
chr9,107335478,107335832,355,107335740,19,8.74579,4.3493,5.63199,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9896,Intron,NM_133984,Hemk1,"intron (NM_133984, intron 4 of 10)"
chr9,107534057,107534433,377,107534057,16,5.50937,3.19661,2.74886,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9897,Promoter,NM_019704,Tmem115,"5' UTR (NM_019704, exon 1 of 2)"
chr9,107541855,107542278,424,107542007,18,7.99651,4.13183,4.94645,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9898,Promoter,NM_018879;NM_019720,Cyb561d2;Nprl2,promoter-TSS (NM_019720)
chr9,107550936,107552031,1096,107551381,29,19.3741,7.50249,15.5743,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9899,Promoter,NM_001243748,Rassf1,promoter-TSS (NM_001243748)
chr9,107553810,107554632,823,107554456,29,10.7942,4.0122,7.50718,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9900,Promoter,NM_019713;NM_001243748,Rassf1,promoter-TSS (NM_019713)
chr9,107563057,107563699,643,107563340,39,30.7621,10.3126,26.5625,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9901,Promoter,NM_019742,Tusc2,"5' UTR (NM_019742, exon 1 of 3)"
chr9,107568550,107569514,965,107569262,17,8.45006,4.5015,5.35818,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9902,Promoter,NM_010489,Hyal2,promoter-TSS (NM_010489)
chr9,107587682,107588187,506,107587824,45,28.3252,7.88861,24.1956,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9903,Promoter,NM_025903,Ifrd2,TTS (NM_178020)
chr9,107633181,107634526,1346,107633493,20,9.51585,4.56676,6.33546,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9904,Promoter,NM_008138,Gnai2,"intron (NM_008138, intron 1 of 8)"
chr9,107634978,107635845,868,107635330,19,10.3887,5.15629,7.12637,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9905,Promoter,NM_008138,Gnai2,promoter-TSS (NM_008138)
chr9,107719210,107719492,283,107719309,15,9.24171,5.28874,6.0793,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9906,Intergenic,NM_148930;NM_029169;NM_008138;NM_001199217;NM_011251;NM_011349;NM_023805;NM_008140;NM_001199218,Rbm6;Rbm5;Slc38a3;Sema3f;Gnat1;Gnai2,Intergenic
chr9,107872270,107873140,871,107872750,36,19.2821,6.12804,15.4851,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9907,Promoter,NM_029169;NM_011251,Rbm6,"5' UTR (NM_011251, exon 1 of 21)"
chr9,107888046,107888710,665,107888259,20,14.1099,6.94147,10.5825,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9908,Promoter,NM_028369,Mon1a,"5' UTR (NM_028369, exon 1 of 6)"
chr9,107950873,107951336,464,107950995,33,28.9033,11.2386,24.7575,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9909,Promoter,NM_011634,Traip,"exon (NM_011634, exon 1 of 15)"
chr9,107975317,107976161,845,107975659,31,22.9165,8.73008,18.9644,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9910,Promoter,NM_023738,Uba7,"intron (NM_023738, intron 1 of 23)"
chr9,107985315,107986134,820,107985899,16,6.56439,3.6969,3.67374,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9911,Promoter,NM_026597,Fam212a,"exon (NM_026597, exon 1 of 2)"
chr9,108049088,108049545,458,108049300,29,17.2496,6.52395,13.5516,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9912,Promoter,NM_177910,Gmppb,promoter-TSS (NM_177910)
chr9,108079064,108079436,373,108079245,23,10.3393,4.51286,7.0843,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9913,Promoter,NM_032543;NR_106056;NM_008243,Mir7088;Rnf123;Mst1,promoter-TSS (NM_001311152)
chr9,108094237,108094560,324,108094333,18,11.6224,6.01443,8.26805,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9914,Promoter,NM_146226,Apeh,promoter-TSS (NM_146226)
chr9,108154761,108155118,358,108154978,45,40.5057,13.147,36.0834,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9915,Intron,NM_007567,Bsn,L1MB4|LINE|L1
chr9,108163478,108163947,470,108163783,20,14.1099,6.94147,10.5825,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9916,Intron,NM_007567,Bsn,"intron (NM_007567, intron 1 of 11)"
chr9,108263549,108263868,320,108263773,17,10.6539,5.68593,7.37337,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9917,Promoter,NM_010017;NM_001276481;NM_001276493;NM_001276492;NM_001276482;NM_001276485;NM_001276486;NM_001276494,Dag1,"5' UTR (NM_010017, exon 1 of 4)"
chr9,108305597,108305962,366,108305752,18,7.5736,3.93242,4.56822,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9918,Promoter,NM_133986;NM_016802,Rhoa;Tcta,promoter-TSS (NM_016802)
chr9,108306227,108306779,553,108306608,24,13.0507,5.55747,9.59681,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9919,Promoter,NM_133986;NM_016802,Rhoa;Tcta,promoter-TSS (NM_001311156)
chr9,108339189,108340020,832,108339298,32,19.2993,6.82999,15.5016,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9920,Promoter,NM_008160,Gpx1,CpG
chr9,108347229,108347639,411,108347532,19,10.5115,5.2191,7.24192,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9921,Promoter,NM_011678,Usp4,promoter-TSS (NM_011678)
chr9,108490626,108491168,543,108490877,24,18.3729,8.26365,14.6103,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9922,Promoter,NM_145407;NM_027804;NM_001168372;NM_001168373;NM_001168371,Usp19,TTS (NM_008483)
chr9,108507515,108508257,743,108507828,40,27.9493,8.78877,23.8346,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9923,Promoter,NM_001168270;NM_133794,Qars,promoter-TSS (NM_133794)
chr9,108517626,108518252,627,108517687,20,10.5902,5.08235,7.31543,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9924,Promoter,NM_175143;NM_001114119,Qrich1,"intron (NM_175143, intron 1 of 9)"
chr9,108560143,108560817,675,108560547,23,9.03007,3.97494,5.88911,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9925,Promoter,NM_011830,Impdh2,promoter-TSS (NM_011830)
chr9,108566552,108568435,1884,108567535,34,19.5989,6.58126,15.7851,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9926,Promoter,NR_029577;NM_023247;NM_026378;NR_029947,Mir191;Dalrd3;Ndufaf3;Mir425,promoter-TSS (NM_023247)
chr9,108569752,108570684,933,108570070,21,11.8004,5.50183,8.43951,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9927,Promoter,NR_029577;NM_023247;NM_026378;NR_029947,Mir191;Dalrd3;Ndufaf3;Mir425,"exon (NM_026378, exon 2 of 12)"
chr9,108648744,108649209,466,108649098,16,7.66732,4.25141,4.65466,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9928,Promoter,NM_011790,Arih2,CpG
chr9,108826872,108827190,319,108827066,32,15.8833,5.46555,12.2533,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9929,Promoter,NM_080437,Celsr3,"exon (NM_001359573, exon 1 of 36)"
chr9,109832497,109833091,595,109832677,25,13.6477,5.65409,10.1481,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9937,Promoter,NR_033215;NM_018757,Nme6;3000002C10Rik,promoter-TSS (NM_018757)
chr9,109875260,109876598,1339,109875406,34,17.5585,5.79679,13.8415,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9938,Promoter,NM_007658,Cdc25a,"5' UTR (NM_007658, exon 1 of 15)"
chr9,110100809,110101064,256,110100917,23,10.3393,4.51286,7.0843,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9939,Promoter,NM_001252683,Dhx30,"exon (NM_001252683, exon 1 of 19)"
chr9,110116702,110117664,963,110117402,16,9.75114,5.38134,6.53942,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9940,Promoter,NM_133347;NM_001252682,Dhx30,CpG
chr9,110131802,110132628,827,110132024,31,13.5104,4.73547,10.0265,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9941,Promoter,NM_009211,Smarcc1,"exon (NM_009211, exon 1 of 28)"
chr9,110407985,110408316,332,110408221,28,12.6901,4.80306,9.25889,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9942,Promoter,NM_001081043,Ptpn23,promoter-TSS (NM_001081043)
chr9,110458068,110458301,234,110458187,18,12.0953,6.28038,8.70245,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9943,Intron,NM_177771,Klhl18,"intron (NM_001360306, intron 1 of 9)"
chr9,110460839,110461543,705,110461120,20,11.2548,5.41411,7.92175,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9944,Intron,NM_177771,Klhl18,L2c|LINE|L2
chr9,110476240,110477331,1092,110476973,48,43.0549,13.3679,38.5825,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9945,Promoter,NM_177771;NM_001163569;NM_010628,Klhl18;Kif9,promoter-TSS (NM_001163569)
chr9,110532956,110533316,361,110533208,16,7.66732,4.25141,4.65466,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9946,Promoter,NM_001081340,Setd2,CpG
chr9,110645039,110645536,498,110645408,25,10.4463,4.30619,7.1806,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9947,Intron,NM_183276,Nbeal2,"intron (NM_183276, intron 1 of 53)"
chr9,110653154,110653407,254,110653222,14,7.54493,4.5014,4.54088,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9948,Promoter,NM_183276,Nbeal2,"intron (NM_183276, intron 1 of 53)"
chr9,110653719,110654333,615,110654132,26,14.5253,5.87155,10.9735,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9949,Promoter,NM_183276;NM_028312,Ccdc12;Nbeal2,"5' UTR (NM_183276, exon 1 of 54)"
chr9,110656534,110656791,258,110656587,25,9.92925,4.10679,6.71296,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9950,Promoter,NM_183276;NM_028312,Ccdc12;Nbeal2,CpG
chr9,110781283,110781555,273,110781399,15,9.24171,5.28874,6.0793,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9951,Intergenic,NM_001083936;NM_148940;NM_146228;NM_001083935;NM_001146060;NM_146227;NM_199471;NM_001146059;NM_011199;NM_146260;NM_028312;NM_153172;NM_183103;NM_010859;NM_153099,Pth1r;Prss46;Prss44;Prss45;Prss42;Prss43;Tmie;Myl3;Ccdc12;Als2cl;Prss50,CpG
chr9,110880261,110881194,934,110880343,23,13.9692,6.18755,10.4549,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9952,Promoter,NM_001146060;NM_146260;NM_001146059;NM_146228,Als2cl;Tmie,promoter-TSS (NM_146260)
chr9,111271181,111271516,336,111271370,25,13.0356,5.3812,9.58941,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9953,Promoter,NM_175266;NM_026810,Epm2aip1;Mlh1,promoter-TSS (NM_175266)
chr9,111271819,111272528,710,111272217,25,10.4463,4.30619,7.1806,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9954,Promoter,NM_175266;NM_026810,Epm2aip1;Mlh1,promoter-TSS (NM_001324522)
chr9,112225177,112225411,235,112225242,12,6.62243,4.2971,3.71145,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9955,Intron,NM_001177619;NM_001177616,Arpp21,"intron (NM_001362013, intron 1 of 20)"
chr9,113706210,113706612,403,113706538,14,6.39368,3.86722,3.51915,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9956,Promoter,NM_001164678;NM_011052;NM_001164677,Pdcd6ip,"intron (NM_001164677, intron 1 of 17)"
chr9,113741239,113741867,629,113741392,33,18.6487,6.37729,14.8818,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9957,Promoter,NM_001286599;NM_001114347,Clasp2,promoter-TSS (NM_001286599)
chr9,114400914,114401695,782,114400937,24,7.59622,3.3435,4.58707,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9958,Promoter,NM_009752;NM_001200002;NR_108101;NR_108102,Tmppe;Glb1,CpG
chr9,114440556,114440792,237,114440738,17,8.7202,4.64066,5.61254,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9959,Intron,NM_009752;NR_108101;NR_108102,Glb1,"intron (NR_108101, intron 8 of 14)"
chr9,114455474,114455754,281,114455678,21,14.5654,6.94947,11.0111,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9960,Intron,NM_009752;NR_108101;NR_108102,Glb1,"intron (NR_108101, intron 11 of 14)"
chr9,114496536,114496932,397,114496680,31,13.5104,4.73547,10.0265,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9961,Promoter,NM_009916,Ccr4,promoter-TSS (NM_009916)
chr9,114639836,114640126,291,114639936,23,9.67813,4.23684,6.4804,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9962,Promoter,NM_153585,Cnot10,"5' UTR (NM_153585, exon 1 of 20)"
chr9,114730445,114732167,1723,114730726,28,22.1222,9.16067,18.1992,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9963,Promoter,NM_026036,Cmtm6,"exon (NM_026036, exon 1 of 4)"
chr9,114777825,114778323,499,114778192,91,85.5022,17.2993,80.4219,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9964,Intron,NM_133978;NM_001252479,Cmtm7,"intron (NM_133978, intron 1 of 4)"
chr9,114781251,114781566,316,114781566,15,5.54152,3.31151,2.76924,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9965,Promoter,NM_133978;NM_001252479,Cmtm7,CpG
chr9,114781826,114782114,289,114781886,22,8.34766,3.80932,5.26469,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9966,Promoter,NM_133978;NM_001252479,Cmtm7,promoter-TSS (NM_001252479)
chr9,114787661,114787980,320,114787792,18,12.0953,6.28038,8.70245,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9967,Intergenic,NM_026036;NM_027294;NM_133978;NM_001252479;NM_146229,Cmtm8;Cmtm6;Dync1li1;Cmtm7,Intergenic
chr9,114933342,114934049,708,114933933,20,11.2548,5.41411,7.92175,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9968,Promoter,NM_175380,Gpd1l,"exon (NM_175380, exon 1 of 8)"
chr9,115308715,115309063,349,115308972,15,7.70384,4.42538,4.68844,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9969,Promoter,NM_024222,Stt3b,(A)n|Simple_repeat|Simple_repeat
chr9,115310729,115311016,288,115310873,28,12.4304,4.70445,9.01938,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9970,Promoter,NM_024222,Stt3b,promoter-TSS (NM_024222)
chr9,115387401,115387808,408,115387635,28,12.6901,4.80306,9.25889,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9971,Intergenic,NM_024222;NR_040730,Stt3b;4930428G15Rik,Intergenic
chr9,115561284,115561580,297,115561497,24,11.1053,4.7009,7.79794,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9972,Intergenic,,,Intergenic
chr9,115703977,115704223,247,115704084,19,12.5916,6.33098,9.17278,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9973,Intergenic,,,Intergenic
chr9,116173857,116174093,237,116174024,18,7.99651,4.13183,4.94645,8038_CK_15_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_9974,Promoter,NM_029575;NM_009371,Tgfbr2,(CA)n|Simple_repeat|Simple_repeat
